week,game_id,play_id,player_name,possession_team,defensive_team,pass_result,pass_length,route_of_targeted_receiver,game_clock,down,num_collision,collision_risk_score
16,2023122410,2691,Tyreek Hill,MIA,DAL,I,28,CORNER,04:06,1,2,82.96720023284517
16,2023122410,2744,Tyreek Hill,MIA,DAL,C,14,OUT,03:32,3,2,83.1430135349106
16,2023122410,2904,Jake Ferguson,DAL,MIA,C,7,OUT,00:42,2,2,30.2868138932115
16,2023122410,504,Tyreek Hill,MIA,DAL,I,35,GO,06:37,2,2,83.24760216750181
16,2023122411,1691,DeVante Parker,NE,DEN,I,20,GO,00:55,2,2,83.2785071091336
16,2023122411,2070,DeMario Douglas,NE,DEN,C,41,CROSS,12:44,1,2,83.33044954780465
16,2023122411,3636,Jerry Jeudy,DEN,NE,I,40,GO,04:43,1,2,83.0764569894649
16,2023122411,3669,Jerry Jeudy,DEN,NE,I,40,SCREEN,04:36,2,2,73.62170210882026
16,2023122411,3872,Ezekiel Elliott,NE,DEN,I,7,ANGLE,02:53,1,2,79.18471339122031
16,2023122500,1516,Davante Adams,LV,KC,I,16,GO,05:52,2,2,82.44014648947943
16,2023122500,1818,Rashee Rice,KC,LV,I,24,HITCH,02:55,2,2,82.66132816686212
16,2023122500,3235,Noah Gray,KC,LV,I,7,OUT,13:31,1,2,82.91468933921672
16,2023122500,4009,Noah Gray,KC,LV,I,7,CROSS,02:54,2,2,78.56541330556898
16,2023122501,1619,Darren Waller,NYG,PHI,I,6,OUT,08:27,1,2,82.4135714954213
16,2023122502,1113,Deebo Samuel Sr.,SF,BAL,C,15,WHEEL,15:00,2,2,83.3333245614814
16,2023122502,1531,George Kittle,SF,BAL,IN,2,HITCH,08:08,3,2,83.2570105608143
16,2023122502,2210,Isaiah Likely,BAL,SF,I,19,CORNER,00:28,2,2,82.37728919733306
16,2023122502,3610,Deebo Samuel Sr.,SF,BAL,I,10,SLANT,09:54,1,2,83.33332057623136
16,2023122502,4213,Brandon Aiyuk,SF,BAL,C,9,SLANT,03:10,3,2,78.36570051391388
16,2023122502,4263,Brandon Aiyuk,SF,BAL,I,14,GO,02:24,2,3,100
16,2023122502,4419,George Kittle,SF,BAL,IN,17,POST,01:09,4,2,80.586672067688
17,2023122800,1342,Garrett Wilson,NYJ,CLE,I,13,GO,12:42,2,2,83.3272058332442
17,2023122800,1555,Harrison Bryant,CLE,NYJ,C,3,HITCH,08:19,2,2,81.69943248619424
17,2023122800,1602,Elijah Moore,CLE,NYJ,I,-2,FLAT,07:06,1,2,82.78909037816808
17,2023122800,3114,David Njoku,CLE,NYJ,I,24,CORNER,02:07,1,2,63.509090387120146
17,2023122800,3958,Kareem Hunt,CLE,NYJ,I,10,OUT,08:50,1,2,81.1086966440831
17,2023122800,4495,Tyler Conklin,NYJ,CLE,C,5,OUT,01:36,3,2,81.24027125526399
17,2023123000,1303,Sam LaPorta,DET,DAL,I,12,CROSS,10:13,2,2,83.1449090635175
17,2023123000,1471,Sam LaPorta,DET,DAL,I,5,IN,06:43,2,3,100
17,2023123000,428,Peyton Hendershot,DAL,DET,C,6,OUT,08:55,1,2,81.1518232865328
17,2023123000,78,Josh Reynolds,DET,DAL,I,7,OUT,14:28,2,2,83.33104094057462
17,2023123101,1486,Durham Smythe,MIA,BAL,C,16,POST,06:08,3,2,83.0077732850717
17,2023123101,1556,Robbie Chosen,MIA,BAL,I,23,GO,04:46,3,2,79.86356154794748
17,2023123101,1855,Cedrick Wilson Jr.,MIA,BAL,IN,12,POST,02:01,1,2,77.60938689958078
17,2023123101,2126,Jeff Wilson,MIA,BAL,I,21,WHEEL,00:41,1,2,83.28021730093299
17,2023123101,3380,Rashod Bateman,BAL,MIA,C,11,CROSS,13:57,1,2,80.5672399716491
17,2023123102,3340,Jalen Reagor,NE,BUF,C,36,GO,12:21,1,2,76.7819821045862
17,2023123102,668,DeVante Parker,NE,BUF,IN,8,SLANT,08:41,1,2,83.33333333232919
17,2023123103,1319,DJ Moore,CHI,ATL,C,8,HITCH,09:47,3,3,100.00000000000004
17,2023123103,1858,Drake London,ATL,CHI,IN,10,HITCH,01:10,3,2,82.86122233073996
17,2023123103,2528,Tyler Scott,CHI,ATL,I,22,CROSS,08:23,1,2,81.00562843097453
17,2023123103,3262,Jonnu Smith,ATL,CHI,I,27,POST,13:51,2,2,79.54683007186229
17,2023123103,3285,Van Jefferson,ATL,CHI,C,4,HITCH,13:46,3,2,42.88483681670934
17,2023123103,3346,Jonnu Smith,ATL,CHI,I,11,HITCH,12:35,2,2,83.31969992829168
17,2023123104,2192,John Metchie III,HOU,TEN,I,9,CROSS,09:50,2,2,75.58958653949864
17,2023123104,80,Treylon Burks,TEN,HOU,I,48,GO,14:24,2,3,100
17,2023123105,2402,Davante Adams,LV,IND,C,4,HITCH,06:36,3,2,11.892650380161918
17,2023123105,2636,Michael Pittman,IND,LV,C,9,HITCH,03:42,4,2,83.2694757590009
17,2023123105,2672,Michael Pittman,IND,LV,I,15,GO,03:17,1,2,83.30491157188776
17,2023123105,3366,Tre Tucker,LV,IND,I,42,GO,07:04,2,3,100
17,2023123105,3961,Davante Adams,LV,IND,C,15,HITCH,02:01,1,2,77.4609937529151
17,2023123106,233,Luke Farrell,JAX,CAR,C,6,HITCH,11:11,2,2,83.26677872652559
17,2023123106,2773,Miles Sanders,CAR,JAX,C,1,FLAT,14:23,4,2,83.33333293230268
17,2023123106,2984,D.J. Chark,CAR,JAX,I,25,GO,10:07,3,2,79.47758259453043
17,2023123106,3128,D.J. Chark,CAR,JAX,I,1,FLAT,07:24,1,2,81.483672359303
17,2023123106,3151,D.J. Chark,CAR,JAX,I,39,POST,07:20,2,2,83.33325652017292
17,2023123107,1929,Darius Slayton,NYG,LA,IN,34,GO,01:14,1,2,67.70579713708891
17,2023123107,2956,Demarcus Robinson,LA,NYG,IN,17,CROSS,02:20,1,2,82.44993266846915
17,2023123107,3023,Wan'Dale Robinson,NYG,LA,C,2,CROSS,01:45,2,2,83.32940154259994
17,2023123107,3112,Saquon Barkley,NYG,LA,I,21,WHEEL,15:00,1,2,83.1124832232714
17,2023123108,1674,A.J. Brown,PHI,ARI,C,6,SLANT,01:23,3,2,71.18697948826008
17,2023123108,278,Trey McBride,ARI,PHI,C,4,OUT,10:08,2,2,82.46614093200157
17,2023123108,3900,Dallas Goedert,PHI,ARI,I,21,CORNER,00:14,1,2,82.79706070939675
17,2023123109,1086,Juwan Johnson,NO,TB,C,28,GO,10:57,3,2,79.85053257822445
17,2023123109,1970,Cade Otton,TB,NO,I,26,GO,15:00,1,2,83.28091504147747
17,2023123109,2282,Trey Palmer,TB,NO,C,10,HITCH,10:19,3,2,83.33123197958136
17,2023123109,2977,Chase Edmonds,TB,NO,C,1,ANGLE,13:00,1,2,73.01138041493422
17,2023123109,631,Cade Otton,TB,NO,I,4,IN,02:41,1,2,83.33333321572161
17,2023123110,2870,Deebo Samuel Sr.,SF,WAS,I,8,SLANT,09:34,2,2,83.33333332963453
17,2023123112,1046,Brandon Johnson,DEN,LAC,I,5,HITCH,15:00,1,2,83.32080593196412
17,2023123112,1819,Phillip Dorsett,DEN,LAC,I,5,HITCH,02:12,1,2,83.32710769038589
17,2023123112,2194,Gerald Everett,LAC,DEN,I,7,HITCH,00:37,3,2,83.33206413507173
17,2023123112,253,Lil'Jordan Humphrey,DEN,LAC,I,26,IN,11:43,2,2,82.91505890079156
17,2023123112,2867,Brandon Johnson,DEN,LAC,C,5,SLANT,05:40,2,2,83.33333333333324
17,2023123112,3574,Alex Erickson,LAC,DEN,I,-5,CROSS,11:02,1,2,65.92256684840989
17,2023123112,4132,Quentin Johnston,LAC,DEN,I,13,GO,02:16,1,2,83.2412719258947
17,2023123112,979,Phillip Dorsett,DEN,LAC,I,52,POST,00:24,2,2,70.25198801096361
17,2023123113,1170,Tanner Hudson,CIN,KC,C,5,OUT,09:31,3,2,10.019089519105346
17,2023123113,2885,Rashee Rice,KC,CIN,C,22,GO,01:30,1,2,83.199639606121
17,2023123113,3933,Tee Higgins,CIN,KC,I,40,GO,01:14,4,2,71.35884700887317
17,2023123114,107,Romeo Doubs,GB,MIN,I,15,OUT,14:14,3,2,83.28326157331244
17,2023123114,1734,Jordan Addison,MIN,GB,I,36,IN,02:00,3,2,44.88457346385808
17,2023123114,2368,Justin Jefferson,MIN,GB,C,18,POST,11:11,3,2,83.29516181660843
17,2023123114,2400,Johnny Mundt,MIN,GB,I,-1,FLAT,10:27,1,2,83.33096223161546
17,2023123114,3464,Justin Jefferson,MIN,GB,I,14,IN,05:44,2,2,77.84663061905142
17,2023123114,3710,Justin Jefferson,MIN,GB,I,10,CORNER,03:13,2,2,77.98320462376012
17,2023123114,3733,Justin Jefferson,MIN,GB,I,10,GO,03:08,3,2,83.3319602214744
17,2023123114,3756,Brandon Powell,MIN,GB,I,10,GO,03:03,4,3,100
17,2023123114,62,Jayden Reed,GB,MIN,I,45,POST,14:56,1,2,72.65982195030145
18,2024010601,1305,Dalton Schultz,HOU,IND,I,14,OUT,09:14,1,2,82.60297274842233
18,2024010601,1950,Mo Alie-Cox,IND,HOU,I,37,GO,00:54,2,2,82.43094034986814
18,2024010601,2866,Xavier Hutchinson,HOU,IND,I,21,IN,03:50,3,2,77.9038897291635
18,2024010601,474,Alec Pierce,IND,HOU,I,5,IN,09:02,1,2,83.33301712888472
18,2024010700,3770,Jamaal Williams,NO,ATL,C,-3,FLAT,07:26,2,2,82.11959708809479
18,2024010700,603,A.T. Perry,NO,ATL,C,18,GO,05:07,1,2,81.94614535970773
18,2024010700,846,Rashid Shaheed,NO,ATL,I,3,IN,02:25,2,2,81.56856057696727
18,2024010701,1280,Cedric Tillman,CLE,CIN,C,18,GO,09:19,1,2,83.14488278888655
18,2024010701,1397,Ja'Marr Chase,CIN,CLE,I,4,HITCH,06:48,1,2,44.160397157723125
18,2024010701,2533,Trenton Irwin,CIN,CLE,C,20,POST,05:03,3,2,82.97172449217628
18,2024010701,420,Ja'Marr Chase,CIN,CLE,C,8,HITCH,08:13,1,2,14.54405733401276
18,2024010701,765,Andrei Iosivas,CIN,CLE,C,12,GO,01:34,3,2,83.33311326919983
18,2024010702,1327,Kevin Rader,TEN,JAX,I,26,GO,09:27,2,2,76.59457580549639
18,2024010702,1679,DeAndre Hopkins,TEN,JAX,C,6,HITCH,05:04,2,2,83.3331057959788
18,2024010702,2102,Kyle Philips,TEN,JAX,I,30,HITCH,00:38,3,2,83.13216863764252
18,2024010702,2703,Evan Engram,JAX,TEN,I,6,HITCH,08:41,1,2,83.33333333333209
18,2024010702,2873,Chris Moore,TEN,JAX,I,2,CROSS,05:24,3,2,83.33333273542114
18,2024010703,1110,Jordan Addison,MIN,DET,I,39,GO,13:43,1,2,80.95620870125919
18,2024010703,2333,Brandon Powell,MIN,DET,I,7,IN,11:39,3,2,75.18696082733615
18,2024010703,2856,Amon-Ra St. Brown,DET,MIN,I,4,IN,03:53,3,2,83.19236684513669
18,2024010703,3132,Amon-Ra St. Brown,DET,MIN,C,31,GO,15:00,2,2,81.56802935359548
18,2024010704,2481,DeMario Douglas,NE,NYJ,I,19,HITCH,07:22,2,2,83.33327031307569
18,2024010704,2504,DeMario Douglas,NE,NYJ,I,4,OUT,07:17,3,2,83.27580788197638
18,2024010704,3009,Jalen Reagor,NE,NYJ,I,14,GO,14:06,1,2,83.32820752708908
18,2024010704,3081,Pharaoh Brown,NE,NYJ,I,15,GO,12:23,4,2,73.57684695960502
18,2024010704,3155,Xavier Gipson,NYJ,NE,C,-1,SCREEN,10:58,1,3,87.84024496161028
18,2024010704,3870,Jalen Reagor,NE,NYJ,I,12,OUT,00:31,3,2,83.33305444556679
18,2024010704,833,DeVante Parker,NE,NYJ,I,30,POST,01:31,2,2,78.91994292989779
18,2024010705,130,Trey Palmer,TB,CAR,I,13,POST,13:22,2,2,83.33313373367886
18,2024010705,1973,Rachaad White,TB,CAR,C,2,OUT,00:25,2,2,83.33333333333333
18,2024010705,2975,Mike Evans,TB,CAR,C,5,SLANT,11:47,1,2,81.61305408966828
18,2024010705,519,Mike Evans,TB,CAR,I,38,GO,05:56,3,2,81.06192574772996
18,2024010705,789,Trey Palmer,TB,CAR,I,35,GO,01:14,1,2,82.85297548165289
18,2024010705,995,Tommy Tremble,CAR,TB,C,4,HITCH,13:50,1,2,83.33333333333333
18,2024010706,1486,Malik Heath,GB,CHI,I,22,GO,00:16,1,2,83.31382541924371
18,2024010706,2375,Robert Tonyan,CHI,GB,I,17,SCREEN,13:57,1,2,81.31125309129924
18,2024010706,2420,Cole Kmet,CHI,GB,I,17,OUT,13:13,3,2,83.32554456303458
18,2024010706,2586,Bo Melton,GB,CHI,I,7,POST,11:02,3,2,83.29591178417189
18,2024010707,3236,CeeDee Lamb,DAL,WAS,C,5,HITCH,12:20,1,2,83.32924471310605
18,2024010707,800,Jahan Dotson,WAS,DAL,I,20,GO,02:47,2,2,79.62254262309864
18,2024010708,1179,Zamir White,LV,DEN,I,-1,OUT,07:53,1,2,79.77725969765824
18,2024010708,2499,Austin Hooper,LV,DEN,I,10,CROSS,09:55,1,2,80.44734100419568
18,2024010708,2996,Jakobi Meyers,LV,DEN,C,26,GO,15:00,1,2,77.96232793754231
18,2024010709,1418,Justyn Ross,KC,LAC,I,28,OUT,07:49,1,2,83.10200413548635
18,2024010709,1970,Noah Gray,KC,LAC,I,4,OUT,01:40,2,2,83.05545339773937
18,2024010709,2156,Alex Erickson,LAC,KC,C,4,SLANT,00:40,1,2,83.33333331732969
18,2024010709,2255,Keelan Doss,LAC,KC,I,22,GO,00:08,1,2,83.15879043147541
18,2024010709,3598,Quentin Johnston,LAC,KC,I,27,GO,09:29,1,2,83.33279186374092
18,2024010709,507,Josh Palmer,LAC,KC,C,4,IN,06:55,3,2,80.51396950819677
18,2024010709,726,Quentin Johnston,LAC,KC,I,20,GO,03:13,3,2,82.82707392134046
18,2024010710,1319,Ronnie Bell,SF,LA,I,17,IN,05:02,1,2,83.29464106800025
18,2024010710,1532,Puka Nacua,LA,SF,I,8,GO,02:03,2,2,83.250069952856
18,2024010710,1596,Brycen Hopkins,LA,SF,I,19,OUT,01:53,3,2,83.2347736037411
18,2024010710,2387,Brycen Hopkins,LA,SF,C,27,GO,06:55,3,2,82.50347495807544
18,2024010710,3357,Ray-Ray McCloud,SF,LA,I,35,HITCH,04:56,1,2,83.00935657208245
18,2024010710,841,Ronnie Bell,SF,LA,I,11,CROSS,14:09,1,2,80.77522220133719
18,2024010710,908,Brandon Aiyuk,SF,LA,C,9,IN,12:47,1,2,83.32123238842253
18,2024010711,1191,Wan'Dale Robinson,NYG,PHI,C,3,HITCH,12:06,2,2,83.33043451522148
18,2024010711,124,Jalin Hyatt,NYG,PHI,I,49,GO,13:21,3,2,83.18961548774722
18,2024010711,1919,Julio Jones,PHI,NYG,IN,37,GO,01:34,3,3,100.00000000000004
18,2024010711,2852,Boston Scott,PHI,NYG,I,26,FLAT,04:21,2,2,83.29476178877138
18,2024010711,606,Kenneth Gainwell,PHI,NYG,I,3,FLAT,05:51,1,2,83.20472157475493
18,2024010712,1589,Michael Carter,ARI,SEA,I,6,OUT,02:23,2,2,83.28420855285204
18,2024010712,185,Trey McBride,ARI,SEA,I,27,CROSS,11:20,1,3,100
18,2024010712,471,Will Dissly,SEA,ARI,C,12,FLAT,07:18,1,2,83.33098651897195
18,2024010713,158,Tyreek Hill,MIA,BUF,IN,40,GO,12:49,3,2,74.45780831085852
18,2024010713,2774,Trent Sherfield,BUF,MIA,I,21,IN,00:22,2,2,80.03869333218732
18,2024010713,3490,Chase Claypool,MIA,BUF,C,3,HITCH,07:11,2,2,83.21070656085237
